1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,class
7197.869142148946,6869.008963600849,8093.568214642313,7516.018318564041,4295.546819158876,2702.011400674505,1709.3867786778544,1469.218135169498,1892.4322317348604,1076.287087837988,867.3949931592382,971.3132374643297,532.6120480133404,559.7509464121318,474.75868504009077,478.37932676218094,747.866705620059,810.7993355325349,718.8511150002547,654.2647277083947,357.9590480973293,466.9732284550689,421.7237951688535,467.53378784151795,429.81430167380404,321.6530302593153,354.445063672244,316.7493092951662,294.19423015442084,328.1443502478892,300.62978166675373,375.06670467929354,Sand
6585.383493153006,7543.9597428219595,7545.281074946046,7277.057595018122,5609.367593309873,2788.3149222189286,1648.7061593868084,1377.9405681710737,961.3521807229957,681.4403855242493,664.4763140335562,766.7701629883111,442.26744190968867,429.2714615857122,439.37351417778643,437.90173965599865,743.5777406460453,904.1603569670813,777.6153412172913,513.7022801718994,254.45125438270804,193.28430929268418,264.0357586311701,225.72388274224411,339.3296059614215,328.1023704064154,403.25222526073475,294.68149516681564,260.08846855370075,294.22225170513104,306.7251940508431,305.747182887676,Sand
7960.389606866943,7026.214360798885,6856.960365820635,6905.80131093371,3251.1372376935847,2447.2475463593014,1372.3095652835586,1783.0738359482928,1912.4938729859985,1326.9443501328944,1405.28754703219,897.6551258900164,579.4070155642393,389.37719255690376,489.3881263580215,699.0149200113239,733.5759332484324,834.2908519131307,833.3791645884932,727.5580289474096,375.13423956348095,475.8496383910926,495.27351476850885,462.9436122098862,458.1435992744549,449.94026486119174,257.363235449311,282.877405794426,241.59722914464706,286.7598348459201,390.12481945636245,417.8289940853074,Sand
7893.918841164915,5270.547863828969,3412.3345208615146,3597.834364746368,4090.4730550645345,3803.190435672428,3074.258811434889,2047.0208131359145,2201.226270221306,3243.410387137602,2242.5515787680465,1912.4807556221317,1754.1570055818645,2052.7643970211816,1539.9203091698446,1050.2518465406806,1262.8357578506211,767.35508352962,391.1288449813755,471.5661291873891,478.5713919034834,349.66319418153574,353.9459342402938,199.85852769223683,241.8636544496713,357.9434223327879,217.38890040891255,290.3379021280366,173.54342204744466,257.25333763456035,224.4501581066966,150.77062138705105,Sand
7030.316977800476,7464.604140630524,6265.969532137332,5281.575334284152,5923.610850779667,4626.764178095161,3103.6020725353947,2460.3680265583926,2678.548631122293,1352.8597488283847,1098.7047061198928,1044.6419541828507,569.1318673721373,374.92130871948797,2891.3327722927843,2076.7108381460903,2362.701697274274,1266.7465109813786,1121.304874257093,2055.6689864549103,1283.7454159484855,1460.907384632787,839.3634678665524,1227.5106538329667,727.9924998473434,1017.3136943789738,649.054938296633,278.40807388261453,582.6283895168481,463.4076281437082,266.59533016982755,166.8330967330144,Sand
7806.531174364089,7842.991777623176,4676.8947579722635,3614.655669806889,4607.786322407838,2281.368653900013,2529.4544221203087,2823.022274911843,1417.6238354394836,1359.6377193820083,1605.2191008567556,648.5261230383735,2541.5536805434554,1366.2066921172425,3786.5011800504485,2266.123552891637,1287.5234538784564,1081.7804916735777,1023.8346756753429,753.3219360884759,1572.5226821500746,585.2163161761213,407.24370707315245,476.7938935548067,286.29187217204986,715.464823094705,479.3735696584756,222.79329116007398,361.39161089231146,206.4055933881967,278.245739132183,227.1697073285397,Sand
6745.923484587719,7018.972683953539,3909.1376826449846,2412.222508417237,4086.9162173904115,4702.408381009364,2324.5131398512913,2683.6039579500175,2009.445549873824,1062.4946330000018,1450.9491699906253,596.8590315579099,572.8595535689655,601.8152032130456,433.88700323885,217.35440529237036,235.70776428977553,261.9494355307954,226.9360055666764,278.8863998538428,232.38065430162715,154.57687628216695,202.15723893882972,160.8346758903378,301.4693816723972,4048.762064101691,2743.155540125601,908.493205287048,731.3435222897751,647.3589054691643,881.0593285734557,758.9140405441572,Sand
7874.899264945834,6724.880529386487,6588.471875651439,4529.073296551636,3586.484243509634,3733.880542055912,2021.1343501913566,1893.8690225978826,2087.2769940177704,1188.2990516572138,1184.891649248565,485.04302221394494,661.727270043659,620.1344862252537,484.8707802951054,524.1983553689237,557.8857689975611,358.13760604108563,545.3237099828262,2984.183168531987,1675.5840154180898,3210.9366848767213,1187.1454227775876,701.6308495641127,529.3339230576569,671.5824064930063,1169.6015843914274,600.1658396603516,631.7891396888748,1069.4009393485635,1511.997810463102,1941.596614095017,Sand
7290.275407325051,5112.353430951963,6158.704310337161,5781.941418113815,2907.9094945788993,3311.359822410443,1867.689487813267,1937.4687578126259,1679.8845756479818,920.1608755349438,996.3052385473709,595.4717777716746,320.3621421135921,444.8476976000422,332.0546591012681,224.86199760908912,3895.3874813453126,2690.261387476462,1708.6797819989881,2304.7434374567597,1266.3212124441166,1650.174770277663,1504.5796527866478,1438.140956204262,1080.731578181923,1131.2860642289609,592.8112109052108,453.70135758558183,638.8641443675613,431.1284993583518,372.4776281000761,420.6736552468552,Sand
8065.342596605711,7277.0165935545765,6155.0276517889915,5295.212565425217,4351.989358377068,3674.2663409815864,3052.135441435824,3094.9736759970588,2354.013650263099,1359.4032062222755,1424.5459278612036,735.7499973453959,646.5080480937573,510.67600288189925,261.87911504821744,1305.5415185574323,2077.315740558984,1722.7724656802068,1126.608219615573,1122.5716188688123,1167.2095258129268,724.1272848374076,991.0871799588614,940.5465176651763,604.3502292925817,712.4006206391944,744.8468671268947,289.9416899891252,279.3461568190797,469.89915748028704,361.194099467633,340.76732969262156,Sand
7596.506252603865,6727.145239162495,4871.3473609550765,3582.0336146989875,4351.524666850516,3674.402780373898,2770.7916636402565,2229.7919281782215,2075.7444512257366,858.1486972101266,975.9855983171875,917.3777708039553,509.3562590014816,576.768118611357,371.13105725298016,2406.066404471125,1887.4859942147739,2517.3371283507972,659.3320866885741,500.81208660908936,1081.7071021407678,480.0931661471056,817.8796106739379,1148.9968650516143,1052.8729149332316,475.9994047786293,571.5095739488835,719.3571860831263,279.3545919384705,310.8965550930888,402.42412539108204,235.49082498030012,Sand
7234.67052825101,836.5684508085299,4175.817620368972,4438.041184477082,4508.5584280410585,4499.054141201938,2806.536369018759,2400.8225823072203,1965.9982097846541,1660.818786749305,1599.602888875739,1279.5095278410151,557.8453016878733,621.0267990153202,734.7224559936279,249.15909932190385,4439.6944308869315,5684.701078448924,2118.4210160679486,2224.749700139655,2040.3543812082075,1435.2282283043967,1247.221655191143,495.3961369030809,748.3807663371232,972.0756293806772,852.2266669913306,838.50121822735,461.2847928289148,377.6896240942257,282.65265337678596,339.988283112534,Sand
7546.85113996859,7769.17557456378,6658.221516841715,6955.575745480085,7440.724133726254,7248.888017056525,7461.002903754561,6060.359327907018,5104.713600277388,5592.201136206612,3673.0048857338866,2729.5923325098893,4456.49081977028,3783.8113981832503,3615.0587122622264,1926.3737548047843,1875.7186755331015,1299.264310686412,1312.2760571367128,1106.8639252516261,861.899002566426,433.1524296869983,423.81554092781164,469.70956726011406,560.4415664908195,477.006041290605,317.1920519031449,373.95991888845333,581.742869780565,499.9941474266849,353.7013685895064,266.8000094755477,Sand
7543.4825976420025,7694.232540871466,7342.5177210094225,7481.270797370678,6340.163351612818,4856.531070175861,2749.247391155157,2486.5031827610555,1966.9991561042282,1407.0463682341247,1158.5562046923542,588.3025236857309,893.6640134281364,909.8401194543743,626.1445574593279,671.689223589256,441.84184784361406,446.9588358313709,508.43615735983985,571.7273434719013,656.3954351030491,540.7365925291167,535.1678483574358,633.5537987847518,366.8956499725092,419.21081738383265,310.0508470735019,407.4520677331261,448.34106432596326,520.4912003094859,287.89299047111643,281.2933282597323,Sand
7983.905721895196,6979.1857769638855,7055.331788231423,4990.970758112834,3636.637511579206,4391.034694408597,2501.4364497735814,3260.4890376519343,2169.863476754117,2024.7006298771678,993.589697050037,1631.2936433786942,2058.6498514503296,1698.8005978131662,1186.157341463811,636.2054487237907,1329.216316340196,723.3759502367074,1085.0074517481994,764.6182558299517,540.0096709904218,314.8861882068464,236.05177579703482,281.9801040015667,216.78284920845906,262.80300952227475,260.59152388705456,198.5269581820061,305.0850186281008,272.4315742466067,173.07593435464787,183.81381159745416,Sand
8075.0077171643115,6957.3927635534,6798.367074189746,7395.750489911149,6774.394141782734,6371.571966298137,4351.49526426401,3661.2710752516823,2525.775552583564,1757.5460939790278,1662.487368299639,994.2554674273998,1149.0127895828662,1221.598206240593,1002.5038252683798,820.878221259514,712.0465811590099,694.9871057425723,569.0859172831463,843.9084444692353,677.8350193192495,489.1224228839556,465.99591082305494,563.8616329935114,430.3838260575478,463.48614191533125,313.62735674121984,370.73784610841847,510.1209754626187,560.541399526829,310.5722289178477,270.11170830035763,Sand
8005.721612089284,7044.841830165411,6864.783651153795,7680.414837568896,5310.604998228036,4632.838234646062,3373.9420701476784,3022.3843578848655,2096.728352718877,1504.6712875351595,841.6009175560305,1308.9558010114263,1788.163880213444,1268.3749698764102,1117.0689076041538,1107.8003240857233,1065.256358409026,750.1953449622487,1127.3013436237613,726.1306781280832,824.8086585270261,523.7141511798169,637.1833273967567,546.1459712155716,560.6317775422959,391.8315658713366,354.57620905089266,456.13726320139574,362.4560318162742,412.2876352466153,264.86317037941967,154.08788754279922,Sand
7573.469506001685,8164.897835838347,7071.519388274364,7173.777310512076,5137.160544731039,5977.8728365654015,4937.017784644491,3698.132896523477,2800.6163907198625,701.7996131528461,1133.7522885132291,1062.7882797967522,1079.236813922182,1416.172131781987,644.8999956066801,1009.1973290503707,752.6530599566505,662.0023927213178,536.2620914260896,669.071370649976,650.7990952216426,631.5796754761899,637.3808447447716,487.14366784861323,441.38427814507884,552.2672661309432,532.7238012107821,598.3815117412553,570.7793982976226,389.5889147048944,338.63083697442556,307.83934993540436,Sand
7828.991865285657,4139.691952354448,2610.2432760110573,3399.1185016586096,2836.772492250749,3558.220971281681,2485.329752421494,2220.9893575427955,745.1091434690305,1324.0545505683892,482.80406141492847,528.2036385147629,874.3438393178209,746.1276389145802,770.849871158286,645.5268472987751,487.7610829324512,576.0206718444138,657.0322770503269,492.56390344259836,224.96353382878385,346.6317559294734,229.93456936477568,266.53770354700174,278.4293401582123,303.2619519877782,264.1811345932938,266.2237258483733,183.64318151032555,288.6575160290454,129.33238938239475,137.88406389312578,Sand
7566.024066331156,5971.825398615798,4293.961081276481,3199.715541164958,3471.45521761132,4468.853643459105,2818.360740860722,2666.1132698579036,1381.1194108940897,2230.300679183834,865.2134352361754,611.3222597562087,1054.6398802907129,383.05794650530277,997.179355447731,634.9625053810233,379.76466294107723,667.2891066787242,561.1332757568572,441.30340035185475,284.78660416548627,457.44238211930514,317.46614675189556,346.2760029968361,283.4757605791675,393.4868148669293,277.986887121715,317.4465779213636,209.05680520550956,325.48904827111096,147.42875476627208,215.6527584883911,Sand
7562.216208970154,4673.333971232662,7486.350228329619,7478.140739571394,6130.167782213301,5700.666188775625,4449.826723105251,2944.9517950442378,1644.6598429533803,1857.11591425574,1747.095377545183,1618.1792821591137,1196.1532194301144,1030.2804423932482,891.7354599965364,719.7397641682721,467.4178716478862,512.7574770050744,750.7604972011479,531.7353828117745,626.5367575759223,635.362461864704,575.4244824135809,498.94922393362316,520.253063187387,584.0743209891741,417.2783456799999,446.24083656284597,396.091707341873,452.4594977530404,286.5443124638336,323.8181964702329,Sand
7784.279852828291,7413.063533097484,7182.960641673737,5073.728832001288,2947.226399952281,3382.007537851444,2512.2459275687834,2124.4223771471243,1961.2782799008755,1404.4521774999237,1152.263878561418,723.9928810654812,626.670185912511,745.6751461487665,658.3236760895054,609.2993390028232,522.6217823089179,357.6830333462156,398.6817093970011,570.74948648103,641.081090645103,521.05431705184,438.8345465164617,454.95387386387864,314.2205858932879,413.26166297807293,503.54818285933425,432.4551248367379,278.9022941552446,253.43260521918563,207.51610853795032,199.8461039675182,Sand
7880.546577683373,6965.720380053016,4302.841455317592,2928.2623968794237,2751.008446800052,1720.6782998173721,1975.1887842427714,1075.0910047042512,1269.9419753869108,641.9879980183504,494.91779620458186,584.6957690406049,377.0000621684299,421.0328434616918,353.45067082831287,618.7837080464789,459.274839673298,486.6445037045418,534.5033871264142,313.0465029945381,408.5049147572883,428.4555891028802,404.3498252614496,442.38296474887005,289.11985072965416,281.0938237171596,297.5295546268721,358.02202849571086,338.26113744699313,256.9995663412866,276.2049585691459,167.4949070398182,Sand
6804.280914549246,4702.347663335305,3309.294451028926,2124.942882719857,1925.2020959604545,1143.8179536838165,616.5620398819875,931.7758535242998,717.2083309457771,819.5508386600782,518.3161551782367,599.8167686934564,430.2096292905092,361.4689147162621,364.4456714805891,307.5078853433516,352.0709482131174,430.6166247257929,370.954259309689,219.77302744820622,153.8600779409148,255.8804002573074,248.8586897436726,230.6109231762095,137.69355340188406,218.4906798585665,256.482562983814,195.39541177663148,189.8667064309525,121.03548774815424,187.14016105681617,340.7616110801472,Sand
7771.669206723098,6183.527149416291,2576.203140494505,2045.0941961032158,2730.970238270966,1670.562438017198,1514.4471115595081,969.5022719279401,710.1496787030952,680.9793613796236,526.8840366588624,613.088291897757,471.7110005134193,271.8933272154308,386.5356548883945,418.2182397908417,558.3282773342186,471.1620542833266,628.9186644737438,346.2396728738308,294.5182005564077,333.31130525155623,262.40009817726343,276.4258250514432,233.16871029565158,270.76687324337905,301.770910718963,343.89157879882725,369.7040409312013,298.3709299731248,305.5649360033741,151.28026233926718,Sand
7053.87716054318,7410.546638730658,4298.878002060435,1996.9594196595708,1739.7717547793525,1058.241464877388,991.4789673637104,1082.5317185333922,1056.0379661613124,715.7801571700892,470.1491636533924,582.1134471635683,531.6308007909337,502.13202648455353,399.94588958959105,319.49431775790606,256.86763397570616,447.393589431885,479.5276045982935,320.10280178551625,291.13458589960345,335.0881588757651,301.28007895332394,256.74654207064674,234.02997938298418,219.5620739870529,162.23916265328018,340.89344783001843,241.33950280721632,184.99409764127444,187.53148026747027,151.52184941324262,Sand
7997.767266006866,6399.7987277425555,4261.144772157725,2268.1210133260765,1952.2029968613895,528.8167723426873,605.9058099448316,816.2081099272033,871.0841532192777,475.40323287256217,391.520486619629,455.27858487276774,431.14165305616206,404.6403995726435,302.1726433621753,386.4131532440375,363.81325553077687,365.3954885286754,516.3177684574707,257.9400896405016,273.36689043684385,200.04423933937986,277.4186254561867,299.13115354553827,246.89364929065835,311.063473225321,351.4585453945591,250.095729718517,252.40245531825477,283.5341444764358,257.0833932671459,239.50855802086568,Sand
7168.148949301695,5097.4275604593795,4281.595212124313,2492.4123968740223,1656.9484995065748,804.9527232817776,907.1411819686269,1301.8386799713064,891.3455588111731,719.856094178332,525.8254150632745,526.2338713360331,557.510642240072,287.9897035241668,280.6659063961699,336.5439423526701,353.47093536589045,463.54434008475323,477.4790834649036,322.50672449006174,288.127150441914,334.29540488108626,283.8368392551597,245.04124819685174,312.2747421540883,185.09216190438076,166.33116392098202,273.1399156351623,236.314007197116,200.75246495387944,175.9430165376261,141.91357177179125,Sand
7778.710489429269,7271.4542456525605,6373.818486286723,3160.732580326266,2263.727549789889,1333.2413389080905,1248.4022315888167,958.5141243607843,1171.3998953575804,777.1845254249846,657.3433748810435,733.9138980849498,565.4769544146968,361.55959882965266,438.9843918930189,378.98123613676444,478.9822072206695,442.6178746354211,525.7588802354977,320.7564286548868,257.6006969703107,409.45405605933064,468.117785898602,460.6352101989165,227.7885870294194,177.59658395042223,237.872438241592,306.35798478862927,310.7252870954138,322.6338217651357,290.3733771907341,276.79410488929284,Sand
